Event,hive_identity_id,hive_age,Longitude,Latitude,Months,Crop diversity,Distance from roads,Distance from water,DEM,Slope,NDVI,Average temperature,Maximum temperature,Minimum temperature,Precipitation,Sugar-feeding frequency,Pollen-feeding frequency,Hive grading,Oxalic-treatment frequency,Miticide-treatment frequency,Formic-treatment frequency,Movement,Relocation frequency
0,80125,369,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,80125,437,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,3,0,0,3,0,0
0,80125,451,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,3,0,1,0,0,0
0,80116,283,-73.298297,45.973251,4,9,0,6719.048,22.36067,1.590424,0.169559,6.461859,25.05878,-9.532018,93.75073,0,0,3,0,0,0,0,0
0,80116,369,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,80116,400,-73.114693,46.078914,8,4,0,0.0,7.691335,1.704669,0.0,17.8607,25.6768,6.940564,62.77333,0,0,2,0,0,0,0,0
0,80116,437,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,2,0,0,3,0,0
0,80116,451,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,2,0,1,0,0,0
0,80115,283,-73.298297,45.973251,4,9,0,6719.048,22.36067,1.590424,0.169559,6.461859,25.05878,-9.532018,93.75073,0,0,3,0,0,0,0,0
0,80115,369,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,80115,437,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,3,0,0,3,0,0
0,80115,451,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,3,0,1,0,0,0
0,80127,283,-73.298297,45.973251,4,9,0,6719.048,22.36067,1.590424,0.169559,6.461859,25.05878,-9.532018,93.75073,0,0,3,0,0,0,0,0
0,80127,369,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,80127,400,-73.114693,46.078914,8,4,0,0.0,7.691335,1.704669,0.0,17.8607,25.6768,6.940564,62.77333,0,0,2,0,0,0,0,0
0,80127,437,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,2,0,0,3,0,0
0,80127,451,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,2,0,1,0,0,0
0,80124,283,-73.298297,45.973251,4,9,0,6719.048,22.36067,1.590424,0.169559,6.461859,25.05878,-9.532018,93.75073,0,0,3,0,0,0,0,0
0,80124,369,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,80124,437,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,3,0,0,3,0,0
0,80124,451,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,3,0,1,0,0,0
0,62457,344,-73.311945,45.879337,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,1,0,0,0,0,0
0,62457,380,-71.980092,48.874834,6,1,0,0.0,170.4075,3.57052,0.540118,15.64276,32.5679,-0.203641,83.70288,0,0,2,0,0,0,1,1
1,62457,446,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,0,2,0,0,0,1,1
0,62456,344,-73.311945,45.879337,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,62456,380,-71.980092,48.874834,6,1,0,0.0,170.4075,3.57052,0.540118,15.64276,32.5679,-0.203641,83.70288,0,0,3,0,0,0,1,1
0,62456,455,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,1,2,0,0,0,1,1
0,62456,489,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,2,0,0,1,0,0
0,62456,506,-73.131143,46.076805,10,5,0,0.0,5.982838,1.578584,0.543797,10.7436,28.39642,-3.947627,89.80045,0,0,2,0,1,0,0,0
0,62460,344,-73.311945,45.879337,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,62460,446,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,0,3,0,0,0,1,1
0,62460,489,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,3,0,0,1,0,0
0,62460,506,-73.131143,46.076805,10,5,0,0.0,5.982838,1.578584,0.543797,10.7436,28.39642,-3.947627,89.80045,0,0,3,0,1,0,0,0
0,67960,337,-73.311945,45.879337,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,1,0,0,0,0,0
0,67960,439,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,1,2,0,0,0,1,1
0,67960,482,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,2,0,0,1,0,0
0,67960,499,-73.131143,46.076805,10,5,0,0.0,5.982838,1.578584,0.543797,10.7436,28.39642,-3.947627,89.80045,0,0,2,0,1,0,0,0
0,67959,337,-73.311945,45.879337,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
1,67959,439,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,0,3,0,0,0,1,1
0,82314,261,-73.311945,45.879337,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,82314,341,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,82314,409,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,3,0,0,3,0,0
0,82314,423,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,3,0,1,0,0,0
0,24429,646,-73.311945,45.879337,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,24429,726,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,24429,794,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,3,0,0,3,0,0
0,24429,808,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,3,0,1,0,0,0
0,24413,646,-73.311945,45.879337,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,24413,726,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,24413,748,-73.114693,46.078914,8,4,0,0.0,7.691335,1.704669,0.0,17.8607,25.6768,6.940564,62.77333,0,1,1,0,0,0,0,0
0,24413,794,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,1,0,0,3,0,0
0,24413,808,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,1,0,1,0,0,0
0,62402,344,-73.311945,45.879337,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,62402,446,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,0,3,0,0,0,1,1
0,62402,489,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,3,0,0,1,0,0
0,62402,506,-73.131143,46.076805,10,5,0,0.0,5.982838,1.578584,0.543797,10.7436,28.39642,-3.947627,89.80045,0,0,3,0,1,0,0,0
0,62454,344,-73.311945,45.879337,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,62454,380,-71.980092,48.874834,6,1,0,0.0,170.4075,3.57052,0.540118,15.64276,32.5679,-0.203641,83.70288,0,0,3,0,0,0,1,1
0,62454,446,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,0,3,0,0,0,1,1
0,62454,489,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,3,0,0,1,0,0
0,62454,506,-73.131143,46.076805,10,5,0,0.0,5.982838,1.578584,0.543797,10.7436,28.39642,-3.947627,89.80045,0,0,3,0,1,0,0,0
0,22601,667,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,22601,748,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,1,2,0,0,0,1,1
0,22601,791,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,2,0,0,1,0,0
0,22601,808,-73.131143,46.076805,10,5,0,0.0,5.982838,1.578584,0.543797,10.7436,28.39642,-3.947627,89.80045,0,0,2,0,1,0,0,0
0,22588,648,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,1,0,0,0,0,0
0,22588,726,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,22588,794,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,3,0,0,3,0,0
0,22588,808,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,3,0,1,0,0,0
0,22599,667,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,22599,726,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,22599,794,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,3,0,0,3,0,0
0,22599,808,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,3,0,1,0,0,0
0,62647,345,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,2,0,0,0,0,0
0,62647,464,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,2,0,0,0,1,1
0,24421,667,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,24421,726,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,24421,794,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,3,0,0,3,0,0
0,24421,808,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,3,0,1,0,0,0
0,62653,364,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,62653,423,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,62653,491,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,3,0,0,3,0,0
0,62653,505,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,3,0,1,0,0,0
0,22600,667,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,22600,748,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,0,2,0,0,0,1,1
0,22600,791,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,2,0,0,1,0,0
0,22600,808,-73.131143,46.076805,10,5,0,0.0,5.982838,1.578584,0.543797,10.7436,28.39642,-3.947627,89.80045,0,0,2,0,1,0,0,0
0,22575,648,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,22575,726,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,22575,794,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,3,0,0,3,0,0
0,22575,808,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,3,0,1,0,0,0
0,24415,648,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,24415,748,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,0,3,0,0,0,1,1
0,24415,791,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,3,0,0,1,0,0
0,24415,808,-73.131143,46.076805,10,5,0,0.0,5.982838,1.578584,0.543797,10.7436,28.39642,-3.947627,89.80045,0,0,3,0,1,0,0,0
0,22597,648,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,22597,748,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,0,3,0,0,0,1,1
0,22597,791,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,3,0,0,1,0,0
0,22597,808,-73.131143,46.076805,10,5,0,0.0,5.982838,1.578584,0.543797,10.7436,28.39642,-3.947627,89.80045,0,0,3,0,1,0,0,0
0,62650,345,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,22583,648,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,22583,726,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,22583,794,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,3,0,0,3,0,0
0,22583,808,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,3,0,1,0,0,0
0,22592,648,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,2,0,0,0,0,0
0,22592,748,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,0,2,0,0,0,1,1
0,22592,791,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,2,0,0,1,0,0
0,22592,808,-73.131143,46.076805,10,5,0,0.0,5.982838,1.578584,0.543797,10.7436,28.39642,-3.947627,89.80045,0,0,2,0,1,0,0,0
0,83360,253,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,83360,312,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,83360,343,-73.114693,46.078914,8,4,0,0.0,7.691335,1.704669,0.0,17.8607,25.6768,6.940564,62.77333,0,0,2,0,0,0,0,0
0,83360,380,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,2,0,0,3,0,0
0,83360,394,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,2,0,1,0,0,0
0,22593,648,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,3,0,0,0,0,0
0,22593,726,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,1,1
0,22593,794,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,3,0,0,3,0,0
0,22593,808,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,3,0,1,0,0,0
0,62648,345,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,2,0,0,0,0,0
0,62648,445,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,0,3,0,0,0,1,1
0,62648,488,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,3,0,0,1,0,0
0,62648,505,-73.131143,46.076805,10,5,0,0.0,5.982838,1.578584,0.543797,10.7436,28.39642,-3.947627,89.80045,0,0,3,0,1,0,0,0
0,24416,648,-73.310544,45.883748,5,5,0,0.0,16.64019,1.664983,0.491034,11.44662,30.67345,-2.096421,38.19189,0,0,2,0,0,0,0,0
0,24416,757,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,0,3,0,0,0,1,1
0,24416,791,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,3,0,0,1,0,0
0,24416,808,-73.131143,46.076805,10,5,0,0.0,5.982838,1.578584,0.543797,10.7436,28.39642,-3.947627,89.80045,0,0,3,0,1,0,0,0
0,67961,417,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,0,0
0,67961,448,-73.114693,46.078914,8,4,0,0.0,7.691335,1.704669,0.0,17.8607,25.6768,6.940564,62.77333,0,0,3,0,0,0,0,0
0,67961,485,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,2,0,0,3,0,0
0,67961,499,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,2,0,1,0,0,0
0,22582,726,-73.114693,46.078914,7,4,0,0.0,7.691335,1.704669,0.750641,19.12958,28.78544,7.419792,223.6178,0,0,3,0,0,0,0,0
0,22582,794,-73.114693,46.078914,9,4,0,0.0,7.691335,1.704669,0.59859,16.48294,32.94329,6.287084,33.85083,1,0,2,0,0,3,0,0
0,22582,808,-73.114693,46.078914,10,4,0,0.0,7.691335,1.704669,0.62569,10.72506,28.42552,-3.97997,85.31419,0,0,2,0,1,0,0,0
0,62458,380,-71.980092,48.874834,6,1,0,0.0,170.4075,3.57052,0.540118,15.64276,32.5679,-0.203641,83.70288,0,0,3,0,0,0,0,0
0,62458,455,-73.131143,46.076805,8,5,0,0.0,5.982838,1.578584,0.0,17.87184,25.78111,6.953984,67.02789,0,1,2,0,0,0,1,1
0,62458,489,-73.131143,46.076805,9,5,0,0.0,5.982838,1.578584,0.544188,16.48295,32.84286,6.074911,34.36607,0,0,2,0,0,1,0,0
0,62458,506,-73.131143,46.076805,10,5,0,0.0,5.982838,1.578584,0.543797,10.7436,28.39642,-3.947627,89.80045,0,0,2,0,1,0,0,0
0,157145,69,-72.234294,45.651423,7,2,0,0.0,178.4527,3.33648,0.818277,21.63893,32.6921,12.2054,202.207,0,0,3,0,0,0,0,0
0,157145,102,-72.234294,45.651423,8,2,0,0.0,178.4527,3.33648,0.854705,18.50703,28.14841,9.385192,115.0779,0,0,3,0,0,3,0,0
0,157145,127,-72.234294,45.651423,9,2,0,0.0,178.4527,3.33648,0.787994,16.64074,32.17294,4.048941,62.3232,1,0,3,0,0,0,0,0
0,157145,169,-72.234294,45.651423,10,2,0,0.0,178.4527,3.33648,0.741372,9.726753,27.37447,-4.336315,103.3907,0,0,2,1,0,0,0,0
0,64699,419,-72.234294,45.651423,7,2,0,0.0,178.4527,3.33648,0.818277,21.63893,32.6921,12.2054,202.207,0,0,2,1,0,0,0,0
0,64699,452,-72.234294,45.651423,8,2,0,0.0,178.4527,3.33648,0.854705,18.50703,28.14841,9.385192,115.0779,0,0,2,0,0,3,0,0
0,64699,477,-72.234294,45.651423,9,2,0,0.0,178.4527,3.33648,0.787994,16.64074,32.17294,4.048941,62.3232,1,0,2,0,0,0,0,0
0,64699,519,-72.234294,45.651423,10,2,0,0.0,178.4527,3.33648,0.741372,9.726753,27.37447,-4.336315,103.3907,0,0,1,0,0,0,0,0
0,189541,16,-72.234294,45.651423,7,2,0,0.0,178.4527,3.33648,0.818277,21.63893,32.6921,12.2054,202.207,0,0,1,0,0,0,0,0
0,189541,47,-72.234294,45.651423,8,2,0,0.0,178.4527,3.33648,0.854705,18.50703,28.14841,9.385192,115.0779,0,0,1,0,0,0,0,0
0,189541,74,-72.234294,45.651423,9,2,0,0.0,178.4527,3.33648,0.787994,16.64074,32.17294,4.048941,62.3232,1,0,2,0,0,0,0,0
0,189541,116,-72.234294,45.651423,10,2,0,0.0,178.4527,3.33648,0.741372,9.726753,27.37447,-4.336315,103.3907,0,0,1,1,0,0,0,0
0,176153,28,-75.947752,46.2665,7,1,0,0.0,167.965,4.692186,0.0,18.31347,30.93095,6.795727,233.101,0,0,3,0,0,0,0,0
0,176153,58,-75.947752,46.2665,8,1,0,0.0,167.965,4.692186,0.747776,18.08424,27.42737,6.673303,119.9773,0,0,3,0,0,0,0,0
1,176153,105,-75.947752,46.2665,9,1,0,0.0,167.965,4.692186,0.698293,14.1496,31.53845,0.311145,11.78804,1,0,3,0,0,0,0,0
0,176208,28,-76.014031,46.23744,7,2,0,0.0,192.9444,3.57284,0.0,18.10114,30.68613,6.957102,223.3708,0,0,3,0,0,0,0,0
1,176208,105,-76.014031,46.23744,9,2,0,0.0,192.9444,3.57284,0.728928,14.02574,31.32381,0.439732,8.328859,1,0,3,0,0,0,0,0
0,176217,28,-76.014031,46.23744,7,2,0,0.0,192.9444,3.57284,0.0,18.10114,30.68613,6.957102,223.3708,0,0,3,0,0,0,0,0
1,176217,105,-76.014031,46.23744,9,2,0,0.0,192.9444,3.57284,0.728928,14.02574,31.32381,0.439732,8.328859,1,0,3,0,0,0,0,0
0,157091,14,-72.428526,46.519316,5,6,0,6719.048,42.72152,1.426555,0.669345,12.41194,31.35407,-2.755602,61.13385,0,0,2,0,0,1,0,0
0,157091,63,-72.428526,46.519316,7,6,0,6719.048,42.72152,1.426555,0.821618,21.43703,31.47741,8.428431,182.8906,0,0,2,0,0,0,0,0
0,157091,100,-72.428526,46.519316,8,6,0,6719.048,42.72152,1.426555,0.763794,18.33819,26.27593,7.03007,123.2043,0,0,2,0,0,0,0,0
0,157091,129,-72.428526,46.519316,9,6,0,6719.048,42.72152,1.426555,0.736257,16.9854,31.13772,3.307096,40.78734,2,0,2,0,0,0,0,0
0,157094,14,-72.428526,46.519316,5,6,0,6719.048,42.72152,1.426555,0.669345,12.41194,31.35407,-2.755602,61.13385,0,0,2,0,0,1,0,0
0,157094,63,-72.428526,46.519316,7,6,0,6719.048,42.72152,1.426555,0.821618,21.43703,31.47741,8.428431,182.8906,0,0,2,0,0,0,0,0
0,157094,100,-72.428526,46.519316,8,6,0,6719.048,42.72152,1.426555,0.763794,18.33819,26.27593,7.03007,123.2043,0,0,2,0,0,0,0,0
0,157094,129,-72.428526,46.519316,9,6,0,6719.048,42.72152,1.426555,0.736257,16.9854,31.13772,3.307096,40.78734,2,0,2,0,0,0,0,0
0,157096,14,-72.396406,46.594097,5,3,0,6719.048,106.9369,2.255641,0.484878,12.33628,31.28688,-3.257232,64.27812,0,0,2,0,0,0,0,0
0,157096,30,-72.396406,46.594097,6,3,0,6719.048,106.9369,2.255641,0.604638,17.42371,33.66816,2.442523,122.784,0,0,2,0,0,0,0,0
0,157096,56,-72.396406,46.594097,7,3,0,6719.048,106.9369,2.255641,0.733402,21.36825,31.55316,8.258628,180.3613,0,0,2,0,0,0,0,0
0,157096,129,-72.396406,46.594097,9,3,0,6719.048,106.9369,2.255641,0.529824,16.91279,31.3348,2.896558,36.85563,2,0,2,0,0,0,0,0
0,157095,14,-72.428526,46.519316,5,6,0,6719.048,42.72152,1.426555,0.669345,12.41194,31.35407,-2.755602,61.13385,0,0,2,0,0,1,0,0
0,157095,63,-72.428526,46.519316,7,6,0,6719.048,42.72152,1.426555,0.821618,21.43703,31.47741,8.428431,182.8906,0,0,2,0,0,0,0,0
0,157095,100,-72.428526,46.519316,8,6,0,6719.048,42.72152,1.426555,0.763794,18.33819,26.27593,7.03007,123.2043,0,0,2,0,0,0,0,0
0,157095,129,-72.428526,46.519316,9,6,0,6719.048,42.72152,1.426555,0.736257,16.9854,31.13772,3.307096,40.78734,2,0,2,0,0,0,0,0
0,157084,14,-72.428526,46.519316,5,6,0,6719.048,42.72152,1.426555,0.669345,12.41194,31.35407,-2.755602,61.13385,0,0,2,0,0,1,0,0
0,157084,71,-72.428526,46.519316,7,6,0,6719.048,42.72152,1.426555,0.821618,21.43703,31.47741,8.428431,182.8906,0,0,2,0,0,0,0,0
0,157084,100,-72.428526,46.519316,8,6,0,6719.048,42.72152,1.426555,0.763794,18.33819,26.27593,7.03007,123.2043,0,0,2,0,0,0,0,0
